movieId,imdbId,posterURL,title,releaseYear,directorId,runtime,overview,criticScore,boxOffice
2184,0048750,"https://m.media-amazon.com/images/M/MV5BY2JmZWE4MjgtNmRiOS00ZDY1LTkyMWQtZDkyMjFiZTc1M2M4XkEyXkFqcGc@._V1_QL75_UX190_CR0,6,190,281_.jpg","Trouble with Harry, The",1955,531,99,"Harry's dead and, while no one really minds, everyone feels responsible. After Harry's body is found in the woods, several locals must determine not only how and why he was killed but what to do with the body.",7,
2185,0045897,"https://m.media-amazon.com/images/M/MV5BZjNmZGM1OTMtNGU5Yi00ZDU0LWI2YTctYTc0ZjEzMTIyY2YxXkEyXkFqcGc@._V1_QL75_UX190_CR0,3,190,281_.jpg",I Confess,1953,531,95,"A priest, who comes under suspicion for murder, cannot clear his name without breaking the seal of the confessional.",7.2,372
2186,0044079,"https://m.media-amazon.com/images/M/MV5BYjZkNjIwYjktN2IzOC00MmJlLWFkNDItZDZmNGZkNjQzZTA0XkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg",Strangers on a Train,1951,531,101,A psychopath tries to forcibly persuade a tennis star to agree to his theory that two strangers can get away with murder by submitting to his plan to kill the other's most-hated person.,7.9,51734
2187,0042994,"https://m.media-amazon.com/images/M/MV5BYjU0MDU5YzYtZTdiOS00ZTY4LThlN2EtOGU1ZDgxYTRmNjYyXkEyXkFqcGc@._V1_QL75_UX190_CR0,1,190,281_.jpg",Stage Fright,1950,531,111,A struggling actress tries to help a friend prove his innocence after he's accused of murdering the husband of a high-society entertainer.,7,511
2188,0120577,"https://m.media-amazon.com/images/M/MV5BMDgzNzU4MDUtZTg0Mi00M2RjLTg5YmYtMjg1NjI4MjFiMmMyXkEyXkFqcGc@._V1_QL75_UX190_CR0,2,190,281_.jpg",54,1998,938,93,The famous 1970s New York City nightclub seen and told through the eyes of a young employee.,5.9,16757163
2190,0123324,"https://m.media-amazon.com/images/M/MV5BZGY2YTgyNjctNDNjMC00NGZlLWE5ZWMtNWIwZGM1OWFkYWUwXkEyXkFqcGc@._V1_QL75_UX190_CR0,1,190,281_.jpg",Why Do Fools Fall In Love?,1998,230,116,"Three women each claim to be the widow of 1950s doo-wop singer Frankie Lymon, claiming legal rights to his estate.",6.4,12461773
2193,0096446,"https://m.media-amazon.com/images/M/MV5BM2E5Mjg3NzItNTNlNy00NzJmLThjOGUtZjdjMTZiMGJkYTMzXkEyXkFqcGc@._V1_QL75_UX190_CR0,1,190,281_.jpg",Willow,1988,122,126,A young farmer is chosen to undertake a perilous journey in order to protect a special baby from an evil queen.,7.2,57270852
2194,0094226,"https://m.media-amazon.com/images/M/MV5BYjVlNTk3NGYtOWE0OC00MDI4LThlZWItZGMwMTdmYzcwM2Y5XkEyXkFqcGc@._V1_QL75_UX190_CR0,6,190,281_.jpg","Untouchables, The",1987,332,119,"During Prohibition, Treasury agent Eliot Ness sets out to stop ruthless Chicago gangster Al Capone, and assembles a small, incorruptible team to help him.",7.8,76272360
2195,0120654,"https://m.media-amazon.com/images/M/MV5BMjE0NzkzNDI3Ml5BMl5BanBnXkFtZTcwNjA0NzQzNA@@._V1_QL75_UX190_CR0,2,190,281_.jpg",Dirty Work,1998,939,82,A loser finds success in the revenge-for-hire business.,6.4,10023282
2196,0120724,"https://m.media-amazon.com/images/M/MV5BMmJkOTlmNTAtNDA2Ni00MmYwLTk5MjYtMmVlMmU0ZTU5YTVhXkEyXkFqcGc@._V1_QL75_UY281_CR0,0,190,281_.jpg",Knock Off,1998,736,91,A fashion designer must join forces with a C.I.A. agent to combat terrorism.,4.9,10319915
2201,0039694,"https://m.media-amazon.com/images/M/MV5BMzhmNTg5OTUtYmE5My00ZjNiLTkzNzctYmI4YzdjZmFkNjFiXkEyXkFqcGc@._V1_QL75_UX190_CR0,4,190,281_.jpg","Paradine Case, The",1947,531,125,A happily married London barrister falls in love with the accused poisoner he is defending.,6.5,6789
2202,0037017,"https://m.media-amazon.com/images/M/MV5BYzliZGI1NmMtN2NjOC00MzA0LTg2YmUtZjNmMGEzMzFlYTUwXkEyXkFqcGc@._V1_QL75_UX190_CR0,2,190,281_.jpg",Lifeboat,1944,531,97,Several survivors of a torpedoed merchant ship in World War II find themselves in the same lifeboat with one of the crew members of the U-boat that sank their ship.,7.6,99
2203,0036342,"https://m.media-amazon.com/images/M/MV5BMDFhMzBlYzctMDhkOC00OTFiLTgyYzEtZTBkNmQzNGRlMmNlXkEyXkFqcGc@._V1_QL75_UX190_CR0,1,190,281_.jpg",Shadow of a Doubt,1943,531,108,"A teenage girl, overjoyed when her uncle comes to visit the family in their quiet California town, slowly begins to suspect that he is the ""Merry Widow"" killer sought by the authorities.",7.8,875
2204,0035279,"https://m.media-amazon.com/images/M/MV5BYzk0YTdjMmMtNjM5NC00ZGE3LWE4NGYtZmRjNDg2NzkzNTE5XkEyXkFqcGc@._V1_QL75_UX190_CR0,5,190,281_.jpg",Saboteur,1942,531,109,A young man accused of sabotage goes on the run to prove his innocence.,7.1,110
2205,0033922,"https://m.media-amazon.com/images/M/MV5BNTg4ZGZlMzYtNDU1My00M2FlLWIwNzctMzExYzI0ODY1M2I3XkEyXkFqcGc@._V1_QL75_UX190_CR0,2,190,281_.jpg",Mr. & Mrs. Smith,1941,531,95,A couple who have been married for three years are shocked to learn that their marriage is not legally valid.,6.3,
2206,0034248,"https://m.media-amazon.com/images/M/MV5BYjhmZDkzMzItNDc2Yy00MmUxLTgxMWMtNjZhNjM2Mzc3MDcxXkEyXkFqcGc@._V1_QL75_UX190_CR0,2,190,281_.jpg",Suspicion,1941,531,99,"A shy young heiress marries a charming gentleman, and soon begins to suspect he is planning to murder her.",7.3,19
2207,0031505,"https://m.media-amazon.com/images/M/MV5BNzQxZjdjNjYtNzk5Yy00MjhjLTkxNzItNDBjMmVkOWIyNDAzXkEyXkFqcGc@._V1_QL75_UX190_CR0,2,190,281_.jpg",Jamaica Inn,1939,531,98,"In Cornwall, 1819, a young woman discovers she's living near a gang of criminals who arrange shipwrecks for profit.",6.3,
2208,0030341,"https://m.media-amazon.com/images/M/MV5BMzQxY2M5ODUtYjQ5ZS00M2NmLWI2OTMtYzY3ZWJmZjcyNDIwXkEyXkFqcGc@._V1_QL75_UY281_CR0,0,190,281_.jpg","Lady Vanishes, The",1938,531,96,"While travelling in continental Europe, a rich young playgirl realizes that an elderly lady seems to have disappeared from the train.",7.7,41493
2210,0028212,"https://m.media-amazon.com/images/M/MV5BNTFmNDQ4MWYtN2Q5YS00ZWQyLThkMTItYzQyNDcyM2E4ZDdmXkEyXkFqcGc@._V1_QL75_UY281_CR7,0,190,281_.jpg",Sabotage,1936,531,76,"A Scotland Yard undercover detective is on the trail of a saboteur who is part of a plot to set off a bomb in London. But when the detective's cover is blown, the plot begins to unravel.",7,721
2211,0028231,"https://m.media-amazon.com/images/M/MV5BOWE5Mjk4ODQtNDFlZC00Mzk0LThmYjgtZDBjOWM2MTdjYWM3XkEyXkFqcGc@._V1_QL75_UX190_CR0,1,190,281_.jpg",Secret Agent,1936,531,86,"After three British Agents are assigned to assassinate a mysterious German spy during World War I, two of them become ambivalent when their duty to the mission conflicts with their consciences.",6.4,605
2212,0025452,"https://m.media-amazon.com/images/M/MV5BNjBiNDBkZjYtNGViYS00NTViLWEyMmEtZTRiMmEwYWUyNTE3XkEyXkFqcGc@._V1_QL75_UX190_CR0,2,190,281_.jpg","Man Who Knew Too Much, The",1934,531,75,An ordinary British couple vacationing in Switzerland suddenly find themselves embroiled in a case of international intrigue when their daughter is kidnapped by spies plotting a political assassination.,6.7,178
2226,0018328,"https://m.media-amazon.com/images/M/MV5BMGE0MWQ1OGUtMjI2YS00ZTg2LTk0M2QtYTg4YWE1MTdmNmQzXkEyXkFqcGc@._V1_QL75_UY281_CR2,0,190,281_.jpg","Ring, The",1927,531,89,Two boxers compete for the love of a woman.,6.1,
2227,0017075,"https://m.media-amazon.com/images/M/MV5BMjE4OTg0ODgyNF5BMl5BanBnXkFtZTgwMDY3NTMzMjE@._V1_QL75_UY281_CR8,0,190,281_.jpg","Lodger: A Story of the London Fog, The",1927,531,92,A landlady suspects that her new lodger is the madman killing women in London.,7.3,83568
2231,0128442,"https://m.media-amazon.com/images/M/MV5BMWQ1NTVjZjYtNzlhYi00YmQ2LWFhM2EtMWY4MGE3NzVmZGQzXkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg",Rounders,1998,92,121,"A young, reformed gambler must return to playing high stakes poker to help a friend pay off loan sharks, while balancing his relationship with his girlfriend and his commitments to law school.",7.3,22912409
2232,0123755,"https://m.media-amazon.com/images/M/MV5BYmYwYzA5NjgtMTg2MC00NDk0LTk5OTYtNjgyMWM4YWM4NDdiXkEyXkFqcGc@._V1_QL75_UY281_CR0,0,190,281_.jpg",Cube,1997,940,90,A group of strangers awaken to find themselves placed in a giant cube. Each one of them is gifted with a special skill and they must work together to escape an endless maze of deadly traps.,7.1,565727
2236,0124879,"https://m.media-amazon.com/images/M/MV5BYzIwZTNmY2UtNTExZC00NzQ1LTg4NTEtOTIxOWU0NTFkZDhjXkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg",Simon Birch,1998,941,114,A young boy with stunted growth is convinced that God has a great purpose for him.,6.8,18253415
2239,0073817,"https://m.media-amazon.com/images/M/MV5BZGU2YzAwN2MtOTYxYy00YjlkLTk3ZjYtMTI2NTJlMTM5MDg2XkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg",Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto),1975,407,114,A trip into the Mediterranean sea becomes a trip into the discovery of how society's frameworks of the rich and poor are delicate and temporary.,7.5,22143
2240,0081207,"https://m.media-amazon.com/images/M/MV5BZGQ3YWY0NjAtN2ZlMC00MDM5LTllMzAtYWM1MGE3MjQwMGMzXkEyXkFqcGc@._V1_QL75_UX190_CR0,3,190,281_.jpg",My Bodyguard,1980,942,102,"When Clifford Peache enrolls in a new high school and is harassed by a bully named Moody, he acquires the services of the school's most feared kid, the sullen Ricky Linderman, as a bodyguard.",7.1,22482952
2241,0085346,"https://m.media-amazon.com/images/M/MV5BODQ2YjFlMDMtMTRmMy00MDhkLTk2NWYtYjNhMTIzNjE5NGMwXkEyXkFqcGc@._V1_QL75_UX190_CR0,2,190,281_.jpg",Class,1983,943,98,"A young man in private school spends one crazy night out, and only later does he learn more about the woman who enlivened his night.",6,21667789
2243,0092699,"https://m.media-amazon.com/images/M/MV5BMGVhZjNiYmUtMTAwYS00ZjQ0LWIyNGItNTU1OWNjYjA4ZDE5XkEyXkFqcGc@._V1_QL75_UX190_CR0,5,190,281_.jpg",Broadcast News,1987,355,133,"A high-strung news producer finds herself in a love triangle between a talented but self-doubting reporter and a charming new anchor, who embodies the growing trivialization of news that she is determined to fight against.",7.3,67331309
2244,0092537,"https://m.media-amazon.com/images/M/MV5BYWFiYjNkNDYtZTMyNi00ZDVmLWEzMTgtYTdhM2U1MWY0ZTA3XkEyXkFqcGc@._V1_QL75_UX190_CR0,8,190,281_.jpg","Allnighter, The",1987,944,108,A Southern California coed parties with her roommates and flirts with a surfer next door.,4.3,2700000
2245,0096463,"https://m.media-amazon.com/images/M/MV5BYzZhNGFlNGYtMjgyMi00YmZiLWFjNjktZGIzYjkxM2YyZWJjXkEyXkFqcGc@._V1_QL75_UX190_CR0,6,190,281_.jpg",Working Girl,1988,116,113,"When a secretary's idea is stolen by her boss, she seizes an opportunity to steal it back by pretending she has her boss' job.",6.8,102953112
2247,0095593,"https://m.media-amazon.com/images/M/MV5BMmVkY2E1MDYtOWQwMy00ZjM2LThmNTAtYTY1NDEwMmRmZWRjXkEyXkFqcGc@._V1_QL75_UX190_CR0,3,190,281_.jpg",Married to the Mob,1988,371,104,"A mobster's wife hates her lifestyle, but gets a chance to change it when her husband is killed - if the Long Island mob and the FBI let her.",6.2,21486757
2248,0098258,"https://m.media-amazon.com/images/M/MV5BNjY1N2QwZDItOWZjZC00MTg4LTg1YmUtZWMzMThhY2YxNmNiXkEyXkFqcGc@._V1_QL75_UX190_CR0,3,190,281_.jpg",Say Anything...,1989,705,100,A noble underachiever and a beautiful valedictorian fall in love the summer before she goes off to college.,7.3,21515196
2249,0100212,"https://m.media-amazon.com/images/M/MV5BNWExNjkzNDItNTcyYS00YjNlLWIwMjQtMzdkZTE0NjI0YjAyXkEyXkFqcGc@._V1_QL75_UX190_CR0,1,190,281_.jpg",My Blue Heaven,1990,183,97,"An all too uptight FBI agent must protect a larger than life mobster with a heart of gold, currently under witness protection in the suburbs.",6.2,23591472
2252,0104412,"https://m.media-amazon.com/images/M/MV5BMWY2NDA0NjctMThiZi00NTI1LWFjODEtODlmZTdkMzJlYzc5XkEyXkFqcGc@._V1_QL75_UX190_CR0,1,190,281_.jpg",Hero,1992,81,119,"A not-so-nice man rescues passengers from a crashed airliner, only to see someone else take credit.",6.5,19507345
2253,0105629,"https://m.media-amazon.com/images/M/MV5BMjFkMWVhMzQtMzY2NS00NWY4LWIxMmEtOWI2NzY5OTU5MzA5XkEyXkFqcGc@._V1_QL75_UX190_CR0,1,190,281_.jpg",Toys,1992,187,118,"When Lieutenant General Leland Zevo (Sir Michael Gambon) inherits a toymaking company and begins making war toys, his employees band together to stop him before he ruins the name of Zevo Toys forever.",5.1,23278931
2255,0084938,"https://m.media-amazon.com/images/M/MV5BMzJmNDc5YTctZjA0YS00ZDEwLWI3NDctMTAwNzFjZjU0MDhkXkEyXkFqcGc@._V1_QL75_UX190_CR0,4,190,281_.jpg",Young Doctors in Love,1982,194,96,"In a zany parody of hospital soap operas, a new batch of doctors begins their internship at City Hospital.",5.5,30688860
2256,0084472,"https://m.media-amazon.com/images/M/MV5BN2JhNTI5YzEtM2NmZi00NDY5LWIzY2ItMDZkY2RlOTI4NjhmXkEyXkFqcGc@._V1_QL75_UX190_CR0,8,190,281_.jpg",Parasite,1982,945,85,"In a post-apocalyptic USA, a doctor/scientist infected with a new strain of parasite ends up in a small desert town, trying to find a cure.",4.1,2270
2257,0087810,"https://m.media-amazon.com/images/M/MV5BZjc3N2ZhNzYtMjU5MC00ZmE4LTg3NzktMjRmYWRkN2NmZmIzXkEyXkFqcGc@._V1_QL75_UX190_CR0,10,190,281_.jpg",No Small Affair,1984,946,102,"16-year-old Charles loves to photograph. A cute girl's photo ends up in his camera. He later sees the older Laura singing in a bar. He takes many more photos of her and ends seeing her again, wishing to help her career.",5.5,4994094
2259,0086973,"https://m.media-amazon.com/images/M/MV5BOTRkY2U0MDYtNmE0My00NjM4LWJhNjctYTRjN2NkNDY4Y2ZiXkEyXkFqcGc@._V1_QL75_UX190_CR0,2,190,281_.jpg",Blame It on Rio,1984,529,100,Best friends and their daughters vacation in Rio de Janeiro only for one to fall for the other's daughter.,5.8,18644570
2260,0092225,"https://m.media-amazon.com/images/M/MV5BOTFlNDg0YTItYjlhYy00NGJkLTljZjMtODlkNGMyOWE2MzZhXkEyXkFqcGc@._V1_QL75_UX190_CR0,1,190,281_.jpg",Wisdom,1986,947,109,"Unable to find work after a past felony, graduate John Wisdom and his girlfriend embark on a cross-country bank-robbing spree in order to aid American farmers.",5.7,5715174
2261,0091680,"https://m.media-amazon.com/images/M/MV5BODc2MTA3ZTUtZTVlMS00ZjQ4LThmYTItYThiYzg5NjRlNDEzXkEyXkFqcGc@._V1_QL75_UX190_CR0,5,190,281_.jpg",One Crazy Summer,1986,655,93,An aspiring teenage cartoonist and his friends come to the aid of a singer trying to save her family property from developers.,6.4,13431806
2262,0090583,"https://m.media-amazon.com/images/M/MV5BZjAyOTZiM2YtNmMyZS00ZjkzLTg0ZGQtZjA3MmEwNjE3ZDZkXkEyXkFqcGc@._V1_QL75_UX190_CR0,3,190,281_.jpg",About Last Night...,1986,221,113,"Chicago singles meet in a bar, live together and call it love. Based on David Mamet's play Sexual Perversity in Chicago.",6.3,38702310
2263,0096073,"https://m.media-amazon.com/images/M/MV5BMmUzNTY3NzQtZDZkNC00ODQyLWIzNTQtMWFlMjVhYmYyOTUwXkEyXkFqcGc@._V1_QL75_UX190_CR0,4,190,281_.jpg","Seventh Sign, The",1988,948,97,"Abby Quinn is eagerly awaiting childbirth but is haunted by dreams where she suffers a miscarriage. When she decides to rent a room to a mysterious stranger, she realizes a chain of events that will unleash the end of humanity.",5.8,18875011
2264,0098625,"https://m.media-amazon.com/images/M/MV5BMjhiZmZiM2MtOGM0Zi00MjcwLWI4MDEtNTI0M2JjZDEzZjgzXkEyXkFqcGc@._V1_QL75_UY281_CR0,0,190,281_.jpg",We're No Angels,1989,211,106,Two fugitives pass themselves off as priests in the hope of evading capture and passing the police blockade at the border with Canada.,6.1,10555348
2265,0102558,"https://m.media-amazon.com/images/M/MV5BZmRhNGI0OWUtYTVhNi00ZWZjLTk3NDMtYzc0ZmFmZGQ2ZDk1XkEyXkFqcGc@._V1_QL75_UX190_CR0,2,190,281_.jpg",Nothing But Trouble,1991,949,94,A businessman and his friends are captured by a sadistic judge and his equally odd family in a bizarre mansion in the backwoods.,5.1,8479793
2266,0101523,"https://m.media-amazon.com/images/M/MV5BNDkyY2M4ZWQtOWVhNi00MWQzLWI5OWUtMTIwYTU1NmM3NDRiXkEyXkFqcGc@._V1_QL75_UX190_CR0,2,190,281_.jpg","Butcher's Wife, The",1991,950,107,"A clairvoyant impulsively marries a butcher, moves to New York City and has a positive impact on the people she meets, changing their futures...which in turn changes hers.",5.4,9689816
2267,0102469,"https://m.media-amazon.com/images/M/MV5BODQ3NDUwZWYtY2NmZi00MGQwLWIyMDItZDZkZjk4ZTMwNGRhXkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg",Mortal Thoughts,1991,298,103,Two detectives interrogate a hairdresser on two homicides she may or may not have been involved in.,5.8,18784957
2268,0104257,"https://m.media-amazon.com/images/M/MV5BOGVhMTUwYzEtZGQ1ZC00Nzg1LTk0OGUtMDk0NDM0ZmZlN2E0XkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg","Few Good Men, A",1992,11,138,A military lawyer is tasked with defending two US Marines charged with murdering a fellow Marine and intends to prove they were only following their base commander's orders.,7.7,243240178
2269,0107211,"https://m.media-amazon.com/images/M/MV5BMDEyN2UyYjItNjRjMy00YzM3LWEwNzktNDRjNjA5NmIzMmU1XkEyXkFqcGc@._V1_QL75_UX190_CR0,1,190,281_.jpg",Indecent Proposal,1993,892,117,"A billionaire offers $1,000,000 to a young married couple for one night with the wife.",6,266614059
2271,0120788,"https://m.media-amazon.com/images/M/MV5BMzgyYjFlOTgtNjIzNy00MWU2LWFmMGItMTdjZjJiZDliOThkXkEyXkFqcGc@._V1_QL75_UY281_CR0,0,190,281_.jpg",Permanent Midnight,1998,951,88,A comedy writer struggles to overcome his addiction to heroin while putting his professional and personal life in danger.,6.2,1171001
2272,0120776,"https://m.media-amazon.com/images/M/MV5BZWE3ZjQ4YjYtOTdhMy00Y2ZjLTlkOWMtZDM3NWFhMWE4MDg2XkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg",One True Thing,1998,136,127,A career woman reassesses her parents' lives after she is forced to care for her cancer-stricken mother.,6.9,26616840
2273,0120812,"https://m.media-amazon.com/images/M/MV5BMGZiMzViNmEtNTNlZi00MzFmLTk5NTEtNDE2OTUzNmNlMTY4XkEyXkFqcGc@._V1_QL75_UY281_CR1,0,190,281_.jpg",Rush Hour,1998,765,98,"A loyal and dedicated Hong Kong Inspector teams up with a reckless and loudmouthed L.A.P.D. detective to rescue the Chinese Consul's kidnapped daughter, while trying to arrest a dangerous crime lord along the way.",7,244721064
2275,0118736,"https://m.media-amazon.com/images/M/MV5BMjhkZjgxZTEtN2E2Ny00OWJmLTk5MDktYTU1Njk5ZDJhZGE0XkEyXkFqcGc@._V1_QL75_UY281_CR2,0,190,281_.jpg",Six-String Samurai,1998,952,91,"In the post-apocalyptic world of 1990s Nevada, a rock 'n' roll samurai on his way to Lost Vegas takes a young orphan boy under his protection as Death and his metalhead Horsemen chase after them.",6.4,146125
2278,0122690,"https://m.media-amazon.com/images/M/MV5BYzU0MDEwOGMtZWFlMy00ZjllLWFmMWQtYWIxN2M1YmU5ZWQwXkEyXkFqcGc@._V1_QL75_UY281_CR0,0,190,281_.jpg",Ronin,1998,519,122,A freelancing former U.S. Intelligence Agent tries to track down a mysterious package that is wanted by the Irish and the Russians.,7.2,41616262
2279,0146336,"https://m.media-amazon.com/images/M/MV5BZWNkZjQ1NzktNTlkZC00MDRiLWIzNjEtMmQwNDg5NzdjYTI5XkEyXkFqcGc@._V1_QL75_UX190_CR0,1,190,281_.jpg",Urban Legend,1998,953,99,A college student suspects a series of bizarre deaths are connected to certain urban legends.,5.6,72527595
2280,0118863,"https://m.media-amazon.com/images/M/MV5BMzgyNmZlYmYtYWE5YS00ZGU5LTg2MmQtNjA5YzMyMjRiNjVmXkEyXkFqcGc@._V1_QL75_UX190_CR0,1,190,281_.jpg",Clay Pigeons,1998,954,104,"After hearing that his wife sleeps with Clay, Earl kills himself, making it look like Clay shot him. The widow doesn't like it when Clay starts sees another woman instead. Bodies start piling up.",6.6,1794086
2281,0119802,"https://m.media-amazon.com/images/M/MV5BYzA1YjIxZDktZjRjZS00NjViLTlmNmMtMDhhOGQ5NTkwNDM1XkEyXkFqcGc@._V1_QL75_UX190_CR0,2,190,281_.jpg",Monument Ave.,1998,83,93,A small-time hoodlum is divided between his conscience and loyalty to his boss when his cousin is murdered.,6.6,333760
2282,0126604,"https://m.media-amazon.com/images/M/MV5BMzVlNDNkNDktYzY4My00ZTY5LWJlZjYtZjBkMGI4NjQ3MzczXkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg",Pecker,1998,386,87,"A talented young photographer, who enjoys snapping photos of his satirical, perverted Baltimore neighborhood and his wacky family, gets dragged into a world of pretentious artists from New York City and finds newfound fame.",6.3,2281761
